Dates,Average daily coal consumption,Operating rate of blast furnaces,All-steel wheel operating rate,Semi-steel wheel operating rate,Polyester filament operating rate,PTA operating rate,Average daily output of crude steel,Commercial housing transaction area of 30 cities(D),Commercial housing transaction area of 30 cities(W),Cement Price Index,Average Daily Sales of Passenger Car(Wholesale),Average Daily Sales of Passenger Car(Retail),Keqiao Textile Price Index,CCFI composite index,Edible Agricultural Products Price Index,Production price index,WTI spot price,Output: Rebar,Output:Wire Rod,Output:Hot Rolled Coil,Output: Cold Rolled Coil,Output: Plate
2019-07-17,60.53,,,,,,,48.72,,145.15,,,,,,,56.78,,,,,
2019-07-18,62.52,,,,52.40,,,48.19,,145.14,,,,,,,55.30,,,,,
2019-07-19,65.14,66.71,74.90,71.16,,82.57,,51.74,,144.76,,,,816.31,120.77,93.84,55.63,379.59,163.61,,,
2019-07-20,66.42,,,,,,284.38,39.78,,,,,,,,,,,,,,
2019-07-21,66.60,,,,,,,40.10,343.45,,39970.00,36186.00,,,,,,,,,,
2019-07-22,66.69,,,,,,,37.95,,144.69,,,105.65,,,,56.22,,,,,
2019-07-23,66.42,,,,,,,46.22,,144.55,,,,,,,56.77,,,,,
2019-07-24,73.03,,,,,,,48.95,,144.58,,,,,,,55.88,,,,,
2019-07-25,76.75,,,,52.73,,,51.83,,144.51,,,,,,,56.02,,,,,
2019-07-26,79.95,66.71,73.59,70.36,,81.49,,52.09,,144.37,,,,823.95,120.41,93.65,56.20,375.75,164.48,,,
2019-07-27,81.51,,,,,,,44.06,,,,,,,,,,,,,,
2019-07-28,80.32,,,,,,,60.25,341.36,,40157.00,41998.00,,,,,,,,,,
2019-07-29,77.10,,,,,,,47.10,,144.46,,,105.52,,,,56.87,,,,,
2019-07-30,75.98,,,,,,,57.00,,144.41,,,,,,,58.05,,,,,
2019-07-31,81.70,,,,,,276.31,64.26,,144.25,111178.00,119666.00,,,,,58.58,,,,,
2019-08-01,80.60,,,,50.40,,,51.78,,144.25,,,,,,,53.95,,,,,
2019-08-02,79.67,67.27,71.48,69.89,,78.57,,54.90,,144.23,,,,822.99,120.53,93.46,55.66,377.99,163.03,,,
2019-08-03,75.47,,,,,,,42.96,,,,,,,,,,,,,,
2019-08-04,72.77,,,,,,,47.52,365.50,,,,,,,,,,,,,
2019-08-05,68.78,,,,,,,42.40,,144.10,,,105.50,,,,54.69,,,,,
2019-08-06,68.51,,,,,,,52.01,,144.10,,,,,,,53.63,,,,,
2019-08-07,70.93,,,,,,,48.70,,143.92,,,,,,,51.09,,,,,
2019-08-08,73.81,,,,50.90,,,51.38,,143.96,,,,,,,52.54,,,,,
2019-08-09,75.27,69.48,69.14,67.68,,84.35,,51.52,,143.91,,,,817.64,122.70,92.90,54.50,370.69,163.26,,,
2019-08-10,74.35,,,,,,282.64,36.11,,,,,,,,,,,,,,
2019-08-11,73.69,,,,,,,48.59,330.72,,26969.00,27235.00,,,,,,,,,,
2019-08-12,69.37,,,,,,,36.45,,143.86,,,105.31,,,,54.93,,,,,
2019-08-13,70.90,,,,,,,39.68,,143.81,,,,,,,57.10,,,,,
2019-08-14,75.48,,,,,,,41.53,,143.73,,,,,,,55.23,,,,,
2019-08-15,76.33,,,,54.00,,,45.66,,143.71,,,,,,,54.47,,,,,
2019-08-16,77.22,68.09,49.91,51.61,,83.43,,46.54,,143.65,,,,830.18,126.01,92.81,54.87,360.60,159.36,,,
2019-08-17,74.08,,,,,,,35.58,,,,,,,,,,,,,,
2019-08-18,74.82,,,,,,,34.52,279.96,,39536.00,38112.00,,,,,,,,,,
2019-08-19,72.13,,,,,,,37.98,,143.81,,,105.38,,,,56.21,,,,,
2019-08-20,70.78,,,,,,283.04,46.50,,143.89,,,,,,,56.34,,,,,
2019-08-21,73.34,,,,,,,52.88,,144.06,,,,,,,55.68,,,,,
2019-08-22,75.07,,,,55.07,,,52.11,,144.04,,,,,,,55.35,,,,,
2019-08-23,77.69,68.23,61.23,58.76,,82.93,,50.84,,144.07,,,,833.56,128.91,92.53,54.17,351.97,156.78,,,
2019-08-24,78.56,,,,,,,37.33,,,,,,,,,,,,,,
2019-08-25,78.87,,,,,,,50.21,327.85,,48633.00,44365.00,,,,,,,,,,
2019-08-26,77.52,,,,,,,43.92,,144.60,,,105.44,,,,53.64,,,,,
2019-08-27,74.89,,,,,,,53.59,,144.97,,,,,,,54.93,,,,,
2019-08-28,77.36,,,,,,,56.41,,145.01,,,,,,,55.78,,,,,
2019-08-29,77.72,,,,62.30,,,57.81,,145.40,,,,,,,56.71,,,,,
2019-08-30,77.13,67.96,69.61,68.46,,86.50,,59.24,,145.64,,,,833.29,132.00,92.34,55.10,348.63,153.60,,,
2019-08-31,71.05,,,,,,279.63,54.06,,,93281.00,100391.00,,,,,,,,,,
2019-09-01,70.10,,,,,,,47.73,372.77,,,,,,,,,,,,,
2019-09-02,67.41,,,,,,,41.66,,146.08,,,105.57,,,,54.84,,,,,
2019-09-03,65.07,,,,,,,53.79,,146.17,,,,,,,53.94,,,,,
2019-09-04,66.67,,,,,,,49.03,,146.17,,,,,,,56.26,,,,,
2019-09-05,66.30,,,,67.00,,,55.94,,146.07,,,,,,,56.30,,,,,
2019-09-06,66.89,68.23,71.66,66.91,,87.01,,55.90,,146.19,,,,823.75,133.19,92.89,56.52,338.48,152.83,,,
2019-09-07,66.60,,,,,,,45.12,,,,,,,,,,,,,,
2019-09-08,67.67,,,,,,,47.54,348.98,,36016.00,30169.00,,,,,,,,,,
2019-09-09,67.95,,,,,,,48.74,,146.57,,,105.60,,,,57.85,,,,,
2019-09-10,70.11,,,,,,278.28,55.77,,146.62,,,,,,,57.40,,,,,
2019-09-11,71.50,,,,,,,61.43,,146.71,,,,,,,55.75,,,,,
2019-09-12,73.14,68.09,71.81,67.11,69.60,,,57.06,,146.65,,,,823.83,,,55.09,335.30,154.59,,,
2019-09-13,72.81,,,,,89.48,,31.79,,,,,,,133.32,93.17,54.85,,,,,
2019-09-14,71.32,,,,,,,23.60,,,,,,,,,,,,,,
2019-09-15,67.63,,,,,,,31.99,310.38,,42788.00,39980.00,,,,,,,,,,
2019-09-16,70.18,,,,,,,57.07,,147.00,,,105.63,,,,62.90,,,,,
2019-09-17,69.75,,,,,,,56.73,,147.12,,,,,,,59.34,,,,,
2019-09-18,69.64,,,,,,,62.69,,147.64,,,,,,,58.11,,,,,
2019-09-19,68.18,,,,70.83,,,64.94,,147.69,,,,,,,58.13,,,,,
2019-09-20,64.75,68.09,69.65,66.80,,89.40,283.70,66.27,,148.62,,,,818.33,132.52,93.54,58.09,344.85,155.77,,,
2019-09-21,65.60,,,,,,,48.08,,,,,,,,,,,,,,
2019-09-22,64.30,,,,,,,53.07,408.85,,50921.00,45458.00,,,,,,,,,,
2019-09-23,60.86,,,,,,,47.49,,149.29,,,105.56,,,,58.64,,,,,
2019-09-24,57.53,,,,,,,70.79,,149.30,,,,,,,57.29,,,,,
2019-09-25,60.06,,,,,,,64.44,,149.60,,,,,,,56.49,,,,,
2019-09-26,62.07,,,,73.00,,,74.51,,149.58,,,,,,,56.41,,,,,
2019-09-27,63.27,57.60,65.51,64.49,,84.48,,67.20,,149.91,,,,807.84,,,55.91,353.47,149.88,,,
2019-09-28,60.97,,,,,,,49.22,,,,,,,,,,,,,,
2019-09-29,62.46,,,,,,,96.87,470.52,,,,,,,,,,,,,
2019-09-30,61.91,,,,,,244.90,60.00,,150.08,97265.00,94281.00,105.44,,,,54.07,,,,,
2019-10-01,62.30,,,,,,,32.80,,,,,,,,,53.62,,,,,
2019-10-02,57.65,,,,,,,19.70,,,,,,,,,52.64,,,,,
2019-10-03,58.08,,,,,,,14.39,,,,,,,,,52.45,,,,,
2019-10-04,57.18,56.22,47.36,53.01,,,,11.27,,,,,,,,,52.81,313.73,143.97,,,
2019-10-05,60.54,,,,,,,13.32,,,,,,,,,,,,,,
2019-10-06,61.31,,,,,,,15.80,167.28,,,,,,,,,,,,,
2019-10-07,62.70,,,,,,,16.94,,,,,105.54,,,,52.75,,,,,
2019-10-08,64.65,,,,,,,47.28,,150.53,,,,,,,52.63,,,,,
2019-10-09,63.88,,,,,,,54.22,,150.70,,,,,,,52.59,,,,,
2019-10-10,63.74,,,,65.00,,255.95,72.46,,150.74,,,,,,,53.55,,,,,
2019-10-11,62.96,64.36,58.42,57.60,,86.44,,64.13,,151.23,,,,783.15,137.69,93.45,54.70,342.70,154.85,,,
2019-10-12,64.53,,,,,,,59.92,,,,,,,,,,,,,,
2019-10-13,65.38,,,,,,,57.56,372.52,,32597.00,32113.00,,,,,,,,,,
2019-10-14,64.51,,,,,,,52.77,,151.13,,,105.65,,,,53.59,,,,,
2019-10-15,62.98,,,,,,,61.74,,151.14,,,,,,,52.81,,,,,
2019-10-16,59.87,,,,,,,59.82,,151.47,,,,,,,53.36,,,,,
2019-10-17,59.22,,,,70.00,,,61.22,,151.56,,,,,,,53.93,,,,,
2019-10-18,61.35,63.54,71.95,64.80,,80.61,,61.66,,151.44,,,,776.92,141.27,93.08,53.78,354.18,153.62,,,
2019-10-19,63.22,,,,,,,45.87,,,,,,,,,,,,,,
2019-10-20,63.46,,,,,,263.86,51.90,395.00,,52877.00,47673.00,,,,,,,,,,
2019-10-21,61.44,,,,,,,52.84,,151.46,,,105.68,,,,53.31,,,,,
2019-10-22,58.55,,,,,,,49.68,,151.71,,,,,,,54.16,,,,,
2019-10-23,60.74,,,,,,,52.55,,151.90,,,,,,,55.97,,,,,
2019-10-24,62.91,,,,76.00,,,53.90,,151.92,,,,,,,56.23,,,,,
2019-10-25,62.52,63.54,65.40,67.45,,81.52,,57.51,,151.98,,,,777.36,147.77,92.80,56.66,353.72,157.20,,,
2019-10-26,62.37,,,,,,,35.90,,,,,,,,,,,,,,
2019-10-27,63.49,,,,,,,52.55,354.92,,54174.00,51357.00,,,,,,,,,,
2019-10-28,60.58,,,,,,,50.59,,152.04,,,105.69,,,,55.81,,,,,
2019-10-29,57.88,,,,,,,55.07,,152.79,,,,,,,55.54,,,,,
2019-10-30,57.87,,,,,,,63.77,,152.84,,,,,,,55.06,,,,,
2019-10-31,58.30,,,,74.00,,263.13,65.18,,153.01,130874.00,136475.00,,,,,54.18,,,,,
2019-11-01,56.55,64.92,70.89,68.10,,78.61,,40.55,,153.46,,,,795.10,149.84,92.61,56.20,356.14,149.56,,,
2019-11-02,57.33,,,,,,,33.33,,,,,,,,,,,,,,
2019-11-03,56.78,,,,,,,35.39,343.88,,,,,,,,,,,,,
2019-11-04,56.83,,,,,,,40.70,,153.97,,,105.22,,,,56.54,,,,,
2019-11-05,55.56,,,,,,,44.71,,154.38,,,,,,,57.23,,,,,
2019-11-06,56.10,,,,,,,49.73,,154.71,,,,,,,56.35,,,,,
2019-11-07,58.02,,,,72.00,,,52.61,,155.13,,,,,,,57.15,,,,,
2019-11-08,58.49,64.23,66.48,67.21,,80.43,,51.05,,155.78,,,,808.93,148.94,92.05,57.24,345.77,147.76,,,
2019-11-09,58.99,,,,,,,43.10,,,,,,,,,,,,,,
2019-11-10,58.39,,,,,,264.35,47.01,328.90,,29320.00,21695.00,,,,,,,,,,
2019-11-11,58.76,,,,,,,43.23,,156.93,,,105.19,,,,56.86,,,,,
2019-11-12,57.64,,,,,,,54.79,,157.09,,,,,,,56.80,,,,,
2019-11-13,60.84,,,,,,,60.77,,157.61,,,,,,,57.12,,,,,
2019-11-14,61.93,,,,72.00,,,54.55,,158.09,,,,,,,56.77,,,,,
2019-11-15,61.17,66.02,67.20,67.05,,83.24,,52.27,,159.01,,,,834.87,144.77,92.05,57.72,348.47,151.70,,,
2019-11-16,60.28,,,,,,,48.88,,,,,,,,,,,,,,
2019-11-17,59.53,,,,,,,49.00,363.50,,53314.00,48783.00,,,,,,,,,,
2019-11-18,59.12,,,,,,,43.97,,160.22,,,105.35,,,,57.05,,,,,
2019-11-19,59.97,,,,,,,52.65,,161.00,,,,,,,55.21,,,,,
2019-11-20,61.80,,,,,,264.99,54.81,,161.77,,,,,,,57.11,,,,,
2019-11-21,64.05,,,,71.00,,,55.49,,162.05,,,,,,,58.58,,,,,
2019-11-22,65.60,65.33,67.58,67.31,,81.20,,51.29,,162.41,,,,835.98,140.43,92.60,57.77,356.99,144.85,,,
2019-11-23,65.50,,,,,,,47.62,,,,,,,,,,,,,,
2019-11-24,64.46,,,,,,,46.52,352.36,,57281.00,49058.00,,,,,,,,,,
2019-11-25,63.40,,,,,,,58.14,,163.15,,,105.36,,,,58.01,,,,,
2019-11-26,65.07,,,,,,,64.89,,163.21,,,,,,,58.41,,,,,
2019-11-27,65.51,,,,,,,67.95,,163.89,,,,,,,58.11,,,,,
2019-11-28,68.28,,,,70.00,,,74.33,,163.90,,,,,,,58.25,,,,,
2019-11-29,68.94,65.88,68.06,67.93,,82.03,,88.99,,163.91,,,,825.57,139.31,92.88,55.17,356.21,150.74,,,
2019-11-30,71.46,,,,,,,78.80,,,115054.00,125539.00,,,,,,,,,,
2019-12-01,73.07,,,,,,,61.46,494.56,,,,,,,,,,,,,
2019-12-02,72.67,,,,,,,43.03,,164.82,,,105.23,,,,55.96,,,,,
2019-12-03,69.55,,,,,,,51.69,,164.94,,,,,,,56.10,,,,,
2019-12-04,71.45,,,,,,,56.02,,165.11,,,,,,,58.43,,,,,
2019-12-05,73.03,,,,68.00,,,66.97,,165.55,,,,,,,58.43,,,,,
2019-12-06,76.28,66.85,73.13,69.90,,85.48,,63.35,,165.67,,,,822.72,141.96,92.97,59.20,363.19,152.35,,,
2019-12-07,76.40,,,,,,,45.23,,,,,,,,,,,,,,
2019-12-08,74.67,,,,,,,46.00,372.30,,38507.00,30200.00,,,,,,,,,,
2019-12-09,75.11,,,,,,,45.35,,165.76,,,105.19,,,,59.02,,,,,
2019-12-10,75.22,,,,,,264.25,60.69,,165.73,,,,,,,59.24,,,,,
2019-12-11,73.95,,,,,,,67.91,,165.81,,,,,,,58.76,,,,,
2019-12-12,73.99,,,,66.00,,,68.47,,166.13,,,,,,,59.18,,,,,
2019-12-13,74.44,65.88,72.19,66.86,,86.18,,65.67,,166.06,,,,836.55,143.24,93.16,60.07,366.33,151.66,,,
2019-12-14,74.31,,,,,,,49.13,,,,,,,,,,,,,,
2019-12-15,71.13,,,,,,,53.20,410.41,,56008.00,49484.00,,,,,,,,,,
2019-12-16,68.49,,,,,,,57.37,,166.26,,,105.24,,,,60.21,,,,,
2019-12-17,67.36,,,,,,,64.33,,166.33,,,,,,,60.94,,,,,
2019-12-18,69.90,,,,,,,63.46,,166.28,,,,,,,60.93,,,,,
2019-12-19,71.79,,,,70.00,,,63.84,,166.43,,,,,,,61.18,,,,,
2019-12-20,76.26,65.75,73.90,70.51,,85.43,262.52,64.48,,166.46,,,,854.37,144.24,93.07,60.44,357.84,146.68,,,
2019-12-21,76.66,,,,,,,50.98,,,,,,,,,,,,,,
2019-12-22,77.28,,,,,,,40.48,404.94,,59063.00,55974.00,,,,,,,,,,
2019-12-23,76.12,,,,,,,53.67,,166.45,,,105.25,,,,60.52,,,,,
2019-12-24,76.04,,,,,,,74.21,,166.44,,,,,,,61.11,,,,,
2019-12-25,77.10,,,,,,,69.68,,166.39,,,,,,,,,,,,
2019-12-26,77.43,,,,64.00,,,74.60,,166.40,,,,,,,61.68,,,,,
2019-12-27,77.24,65.33,68.10,62.80,,85.03,,68.38,,166.44,,,,878.86,144.53,92.88,61.72,347.93,149.16,,,
2019-12-28,76.56,,,,,,,66.27,,,,,,,,,,,,,,
2019-12-29,75.27,,,,,,,62.10,468.91,,,,,,,,,,,,,
2019-12-30,75.47,,,,,,,62.15,,166.44,,,105.23,,,,61.68,,,,,
2019-12-31,77.17,,,,,,255.34,85.22,,166.44,89657.00,111421.00,,,,,61.06,,,,,
2020-01-01,77.65,,,,,,,33.95,,,,,,,,,,,,,,
2020-01-02,73.98,,,,55.00,,,42.27,,166.36,,,,,,,61.18,,,,,
2020-01-03,70.26,66.71,64.02,69.73,,,,48.25,,165.91,,,,897.53,145.83,93.16,63.05,350.86,150.71,,,
2020-01-04,75.40,,,,,,,41.40,,,,,,,,,,,,,,
2020-01-05,76.06,,,,,,,37.08,350.32,,,,,,,,,,,,,
2020-01-06,74.17,,,,,,,56.62,,165.96,,,105.14,,,,63.27,,,,,
2020-01-07,70.08,,,,,,,53.15,,165.81,,,,,,,62.70,,,,,
2020-01-08,70.10,,,,,,,59.93,,165.67,,,,,,,59.61,,,,,
2020-01-09,70.49,,,,43.00,,,60.56,,165.57,,,,,,,59.56,,,,,
2020-01-10,71.79,66.57,71.79,70.13,,83.46,264.97,55.55,,165.36,,,,927.06,148.02,93.07,59.04,335.87,144.36,,,
2020-01-11,74.16,,,,,,,41.49,,,,,,,,,,,,,,
2020-01-12,72.90,,,,,,,41.74,369.04,,51394.00,49227.00,,,,,,,,,,
2020-01-13,68.96,,,,,,,44.54,,164.76,,,105.08,,,,58.08,,,,,
2020-01-14,66.56,,,,,,,52.17,,164.30,,,,,,,58.23,,,,,
2020-01-15,68.39,,,,,,,57.64,,164.19,,,,,,,57.81,,,,,
2020-01-16,67.83,,,,25.00,,,54.73,,164.06,,,,,,,58.52,,,,,
2020-01-17,67.13,66.71,60.58,60.21,,85.39,,49.99,,164.05,,,,964.95,150.24,93.51,58.54,312.46,145.51,,,
2020-01-18,65.65,,,,,,,46.33,,,58850.00,86372.00,,,,,,,,,,
2020-01-19,62.65,,,,,,,56.78,362.18,,,,,,,,,,,,,
2020-01-20,59.18,,,,,,265.67,40.96,,162.75,,,104.65,,,,58.76,,,,,
2020-01-21,55.79,,,,,,,26.80,,162.72,,,,,,,58.34,,,,,
2020-01-22,51.01,,,,,,,19.73,,,,,,,,,56.74,,,,,
2020-01-23,47.21,66.85,,,13.00,,,6.36,,,,,,,,,55.59,307.54,144.08,,,
2020-01-24,46.93,,30.05,24.48,,88.19,,0.66,,,,,,965.31,,,54.19,,,,,
2020-01-25,45.03,,,,,,,0.32,,,,,,,,,,,,,,
2020-01-26,43.53,,,,,,,4.71,99.53,,,,,,,,,,,,,
2020-01-27,42.73,,,,,,,0.53,,,,,,,,,53.14,,,,,
2020-01-28,41.13,,,,,,,0.68,,,,,,,,,53.48,,,,,
2020-01-29,43.73,,,,,,,0.63,,,,,,,,,53.33,,,,,
2020-01-30,42.83,,,,,,,0.51,,,,,,,,,52.14,,,,,
2020-01-31,39.93,,7.23,5.25,,90.15,267.16,1.60,,,34325.00,38611.00,,,,,51.56,,,,,
2020-02-01,38.51,,,,,,,0.73,,,,,,,,,,,,,,
2020-02-02,37.55,,,,,,,0.68,5.36,,,,,,,,,300.37,138.31,,,
2020-02-03,38.05,,,,,,,0.39,,,,,,,,,50.11,,,,,
2020-02-04,37.76,,,,,,,0.64,,,,,,,,,49.61,,,,,
2020-02-05,37.66,,,,,,,0.83,,,,,,,,,50.75,,,,,
2020-02-06,37.04,,9.40,10.10,5.00,,,0.75,,162.31,,,,,,,50.95,,,,,
2020-02-07,37.42,64.09,,,,87.21,,0.52,,162.31,,,,,148.14,92.48,50.32,281.59,129.85,338.95,75.32,116.04
2020-02-08,37.52,,,,,,,0.25,,,,,,,,,,,,,,
2020-02-09,37.82,,,,,,,0.78,4.16,,1098.00,811.00,,,,,,,,,,
2020-02-10,36.92,,,,,,261.31,3.36,,162.26,,,,,,,49.57,,,,,
2020-02-11,37.20,,,,,,,5.04,,161.98,,,,,,,49.94,,,,,
2020-02-12,37.24,,,,,,,4.31,,161.51,,,,,,,51.17,,,,,
2020-02-13,38.49,,,,7.00,,,5.36,,161.51,,,,,,,51.42,,,,,
2020-02-14,38.11,62.71,14.44,14.45,,82.59,,6.09,,161.53,,,,936.65,148.44,92.11,52.05,264.15,112.42,332.89,76.07,112.44
2020-02-15,38.00,,,,,,,3.83,,,,,,,,,,,,,,
2020-02-16,38.20,,,,,,,8.12,36.11,,2419.00,4098.00,,,,,,,,,,
2020-02-17,38.80,,,,,,,7.44,,160.22,,,,,,,52.31,,,,,
2020-02-18,38.93,,,,,,,6.82,,159.81,,,,,,,52.05,,,,,
2020-02-19,39.33,,,,,,,10.27,,159.71,,,,,,,53.29,,,,,
2020-02-20,42.14,,29.90,28.00,16.00,,250.26,14.92,,159.71,,,,,,,53.88,,,,,
2020-02-21,42.13,61.88,,,,81.64,,21.82,,159.70,,,,920.05,148.59,91.28,53.38,248.38,107.97,328.03,76.14,114.73
2020-02-22,42.08,,,,,,,9.03,,,,,,,,,,,,,,
2020-02-23,41.88,,,,,,,11.51,81.80,,2822.00,5411.00,,,,,,,,,,
2020-02-24,42.67,,,,,,,14.08,,158.32,,,,,,,51.43,,,,,
2020-02-25,41.57,,,,,,,18.22,,158.21,,,,,,,49.90,,,,,
2020-02-26,42.86,,,,,,,20.53,,157.66,,,,,,,48.73,,,,,
2020-02-27,42.75,,43.53,41.34,38.00,,,22.20,,157.53,,,,,,,47.09,,,,,
2020-02-28,43.11,62.85,,,,80.92,,25.27,,157.43,,,,905.40,146.66,90.82,44.76,241.43,107.61,321.13,75.93,111.07
2020-02-29,43.36,,,,,,247.01,18.97,,,13090.00,16500.00,,,,,,,,,,
2020-03-01,43.36,,,,,,,15.71,134.98,,,,,,,,,,,,,
2020-03-02,45.07,,,,,,,21.00,,156.99,,,,,,,46.75,,,,,
2020-03-03,45.60,,,,,,,25.55,,156.97,,,,,,,47.18,,,,,
2020-03-04,47.68,,,,,,,26.24,,156.76,,,,,,,46.78,,,,,
2020-03-05,49.33,,47.78,46.14,60.00,,,26.54,,156.50,,,,,,,45.90,,,,,
2020-03-06,50.41,63.54,,,,81.56,,28.05,,156.09,,,,904.24,145.19,90.37,41.28,245.25,112.68,316.44,77.69,116.23
2020-03-07,50.81,,,,,,,18.31,,,,,,,,,,,,,,
2020-03-08,52.41,,,,,,,22.11,167.80,,12569.00,16325.00,,,,,,,,,,
2020-03-09,52.81,,,,,,,26.92,,154.65,,,,,,,31.13,,,,,
2020-03-10,51.56,,,,,,247.00,37.54,,153.88,,,,,,,34.36,,,,,
2020-03-11,52.52,,,,,,,22.05,,153.74,,,,,,,32.98,,,,,
2020-03-12,50.73,,54.77,52.05,65.52,,,23.32,,153.47,,,,,,,31.50,,,,,
2020-03-13,53.38,64.50,,,,82.25,,32.03,,153.20,,,,898.44,143.45,89.47,31.73,248.75,111.93,307.24,77.95,118.52
2020-03-14,53.47,,,,,,,17.38,,,,,,,,,,,,,,
2020-03-15,52.25,,,,,,,25.42,184.67,,15720.00,21696.00,,,,,,,,,,
2020-03-16,54.17,,,,,,,29.64,,151.91,,,104.64,,,,28.70,,,,,
2020-03-17,51.82,,,,,,,33.79,,151.27,,,,,,,26.95,,,,,
2020-03-18,54.66,,,,,,,31.52,,151.12,,,,,,,20.37,,,,,
2020-03-19,55.03,,63.72,62.09,,,,32.98,,150.96,,,,,,,25.22,,,,,
2020-03-20,54.57,65.06,,,,71.05,249.48,44.10,,150.11,,,,894.23,141.44,86.43,22.63,272.98,119.82,302.53,79.64,117.45
2020-03-21,55.01,,,,,,,24.76,,,,,,,,,,,,,,
2020-03-22,54.77,,,,,,,31.11,227.89,,23976.00,25842.00,,,,,,,,,,
2020-03-23,55.01,,,,,,,28.28,,149.63,,,104.66,,,,23.36,,,,,
2020-03-24,57.44,,,,,,,32.44,,149.30,,,,,,,24.01,,,,,
2020-03-25,61.67,,,,,,,61.44,,149.02,,,,,,,24.49,,,,,
